충동	ㅊㅜㅇㄷㅗㅇ	반성 없이 행위를 하는 경향. 원시적 반응, 폭발 반응, 동기 없는 행위 따위에서 볼 수 있다.
육상	ㅇㅠㄱㅅㅏㅇ	2. =육상 경기.
경영	ㄱㅕㅇㅇㅕㅇ	1. 평면 도형을 뒤집는 일. 또는 두 개의 평면 도형이 서로 뒤집힌 상태로 되어 있을 때 다른 한쪽을 이르는 말. 2. 공간 도형을 어떤 평면에 대하여 면대칭인 것에 옮기는 일. 또는 두 개의 공간 도형이 면대칭일
접근	ㅈㅓㅂㄱㅡㄴ	기억 장치에 데이터를 쓰거나 기억 장치에 들어 있는 데이터를 탐색하고 읽는 과정. ≒액세스.
태반	ㅌㅏㅣㅂㅏㄴ	임신 중 태아와 모체의 자궁을 연결시키는 기관. 태아에게 영양분을 공급하고 배설물을 내보내는 기능을 한다.
게임	ㄱㅓㅣㅇㅣㅁ	4. 정구 경기에서, 세트를 이루는 한 단위. 4점이 한 게임이 되고 여섯 게임이 한 세트가 된다.
변태	ㅂㅕㄴㅌㅏㅣ	정상이 아닌 성욕이나 그로 인한 행위. 또는 그 성욕을 가졌거나 그 행위를 하는 사람.
브로드	ㅂㅡㄹㅗㄷㅡ	=브로드클로스.
이왕	ㅇㅣㅇㅗㅏㅇ	아미타의 본원(本願)에 의하여 극락에 쉽게 왕생하는 일.
천공	ㅊㅓㄴㄱㅗㅇ	천한 일을 하는 장인.
앨리	ㅇㅏㅣㄹㄹㅣ	볼링에서, 공을 굴리는 대(臺). 길이는 .28미터, 폭은 1.04미터이며, 나무로 되어 있다. ≒레인(lane).
램프	ㄹㅏㅣㅁㅍㅡ	=램프웨이.
강화	ㄱㅏㅇㅎㅗㅏ	천도교에서, 한울님이 세상 사람들에게 내리는 말씀. 마음의 죄를 회개하고 도(道)를 닦으면 그 말씀을 들을 수 있다고 한다.
의학	ㅇㅡㅣㅎㅏㄱ	인체의 구조와 기능을 조사하여 인체의 보건, 질병이나 상해의 치료 및 예방에 관한 방법과 기술을 연구하는 학문. 기초 의학, 임상 의학, 사회 의학 따위가 있다.
품질	ㅍㅜㅁㅈㅣㄹ	=품성(稟性).
오로라	ㅇㅗㄹㅗㄹㅏ	주로 극지방에서 초고층 대기 중에 나타나는 발광(發光) 현상. 태양으로부터의 대전 입자(帶電粒子)가 극지 상공의 대기를 이온화하여 일어나는 현상으로, 빨강·파랑·노랑·연두·분홍 따위의 색채를 보인다. ≒북광(北光).
극적	ㄱㅡㄱㅈㅓㄱ	범행의 규모가 큰 도둑.
봉합	ㅂㅗㅇㅎㅏㅂ	수술을 하려고 절단한 자리나 외상(外傷)으로 갈라진 자리를 꿰매어 붙이는 일.
잠복	ㅈㅏㅁㅂㅗㄱ	병원체에 감염되어 있으면서도 병의 증상이 겉으로 드러나지 않음. 또는 그런 상태.
향상	ㅎㅑㅇㅅㅏㅇ	상상의 큰 코끼리. 몸은 푸르고 향기가 나며 바다나 강을 돌아다닌다고 한다.
집안	ㅈㅣㅂㅇㅏㄴ	각각 독립된 기능을 하는 여러 개의 홑눈이 모여 이룬 눈. 전갈, 노래기, 그리마 또는 원시적 곤충에 있다.
연락	ㅇㅕㄴㄹㅏㄱ	물가가 연속적으로 떨어짐.
계정	ㄱㅕㅣㅈㅓㅇ	층계 앞에 있는 뜰.
병장	ㅂㅕㅇㅈㅏㅇ	병으로 일을 쉰다는 뜻을 적어 윗사람에게 올리던 일. 또는 그런 글.
착각	ㅊㅏㄱㄱㅏㄱ	'엇각(―角)'의 전 용어.
성공	ㅅㅓㅇㄱㅗㅇ	거룩한 공적.
체육	ㅊㅓㅣㅇㅠㄱ	육체의 건전한 발육을 꾀하는 교육. 스포츠, 체조 따위의 신체 활동에 의하여 건강의 유지·증진과 체력 향상을 도모한다.
무기고	ㅁㅜㄱㅣㄱㅗ	무기를 넣어 두는 창고. ≒군기고·군부(軍府)·병고(兵庫)·병기고.
불록	ㅂㅜㄹㄹㅗㄱ	녹을 타지 아니하고 죽는다는 뜻으로, 선비의 죽음을 이르는 말.
폭발	ㅍㅗㄱㅂㅏㄹ	물질이 급격한 화학 변화나 물리 변화를 일으켜 부피가 몹시 커져 폭발음이나 파괴 작용이 따름. 또는 그런 현상. ≒폭렬(爆裂).
파라오	ㅍㅏㄹㅏㅇㅗ	큰 집이라는 뜻으로, 고대 이집트의 왕을 이르던 말.
취향	ㅊㅜㅣㅎㅑㅇ	술이 거나하게 취하여 느끼는 즐거운 경지.
나으리	ㄴㅏㅇㅡㄹㅣ	'나리'의 잘못.
상상	ㅅㅏㅇㅅㅏㅇ	서로에게 배상(賠償)함.
종양	ㅈㅗㅇㅇㅑㅇ	조절할 수 없이 계속 진행되는 세포 분열에 의한 조직의 새로운 증식이나 증대. 주위 장기로의 전이가 없는 양성 종양과 전이가 있는 악성 종양으로 크게 나눌 수 있다.
모서리	ㅁㅗㅅㅓㄹㅣ	다면체에서 각 면의 경계를 이루고 있는 선분들.
늑대	ㄴㅡㄱㄷㅏㅣ	갯과의 포유동물. 몸의 길이는 120cm, 꼬리는 35cm, 어깨 높이는 64cm 정도이다. 몸은 대개 누런 갈색이고 꼬리는 검은색이다. 개와 비슷한데 머리가 가늘고 길며 앞다리가 짧고 뒷다리가 길다. 귀는 짧고 쫑
상담	ㅅㅏㅇㄷㅏㅁ	알로에의 액즙을 건조한 약재. 변비나 여자의 경폐(經閉) 및 살균 작용 따위에 쓴다.
상실	ㅅㅏㅇㅅㅣㄹ	내용을 빠짐없이 자세히 앎.
도미노	ㄷㅗㅁㅣㄴㅗ	3. 가장무도에 쓰는 복면 두건. 또는 두건이 붙은 외투.
약품	ㅇㅑㄱㅍㅜㅁ	2. 약의 품질. 3. =약제(藥劑).
정식	ㅈㅓㅇㅅㅣㄱ	솥을 좍 벌여 놓고 음식을 먹는다는 뜻으로, 귀한 사람이 밥을 먹는 것을 이르는 말. 또는 그런 진수성찬을 이르는 말.
특종	ㅌㅡㄱㅈㅗㅇ	국악에서, 풍류를 시작할 때에 치는 종. 한 가자(架子)에 큰 종 한 개를 단다. ≒가종(歌鐘)·금종(金鐘).
정통	ㅈㅓㅇㅌㅗㅇ	어떤 사물에 대하여 깊고 자세히 통하여 앎.
청혼	ㅊㅓㅇㅎㅗㄴ	=거량(擧揚).
중일	ㅈㅜㅇㅇㅣㄹ	조선 시대에, 다달이 중일(中日)에 보던 무과(武科).
탈선	ㅌㅏㄹㅅㅓㄴ	선장의 허락 없이 선원이 배에서 몰래 빠져나감.
박쥐	ㅂㅏㄱㅈㅜㅣ	1. 박쥐목의 동물을 통틀어 이르는 말. 편 날개의 길이는 9.5~150cm이며, 쥐와 비슷하나 앞다리가 날개처럼 변형되어 날아다닌다. 시각은 좋지 않으나 성대로부터 초음파를 내어 그 반사음을 귀에서 받아들여 거리와
백마	ㅂㅏㅣㄱㅁㅏ	=어저귀.
해제	ㅎㅏㅣㅈㅓㅣ	2. 문제를 풂.
금속	ㄱㅡㅁㅅㅗㄱ	돈을 바치어 죄나 과오 따위를 씻음.
항복	ㅎㅏㅇㅂㅗㄱ	=조복.
원고	ㅇㅜㅓㄴㄱㅗ	아주 먼 옛날.
팔찌	ㅍㅏㄹㅈㅈㅣ	3. =활팔찌.【<<□지≪훈몽자회(예산 문고본)(1527)≫←□+-지】
손님	ㅅㅗㄴㄴㅣㅁ	6. =손님마마. 7. 궁중에서, 상궁이 바느질 따위의 시중드는 일로 사사로이 부리는 여자를 이르던 말.
애론	ㅇㅏㅣㄹㅗㄴ	정의(情意)에 사로잡힌 옳지 아니한 이론.
신참	ㅅㅣㄴㅊㅏㅁ	2. 새로 벼슬한 사람이 처음으로 관청에 들어감.
경감	ㄱㅕㅇㄱㅏㅁ	=심감(心疳).
드러머	ㄷㅡㄹㅓㅁㅓ	드럼 연주자.
인격	ㅇㅣㄴㄱㅕㄱ	도덕적 행위의 주체가 되는 개인. 자기 결정적이고 자율적 의지를 가지며, 그 자신이 목적 자체가 되는 개인을 이른다.
당장	ㄷㅏㅇㅈㅏㅇ	정당에서 주관하여 치르는 장례. 정당이 상주(喪主)가 된다.
돼지	ㄷㅗㅏㅣㅈㅣ	3. 몹시 뚱뚱한 사람을 놀림조로 이르는 말. 4. 윷놀이에서, '도'를 달리 이르는 말.【←돝 [＜돝≪용비어천가(1447)≫] +-□+아지】
진정	ㅈㅣㄴㅈㅓㅇ	요란하게 울리는 천둥소리.
모델	ㅁㅗㄷㅓㅣㄹ	조각에서, 점토 따위로 미리 만들어 낸 원형. '모형'으로 순화.
상공	ㅅㅏㅇㄱㅗㅇ	세운 공을 칭찬하여 상을 줌.
중립	ㅈㅜㅇㄹㅣㅂ	중간 정도 크기의 알맹이.
장면	ㅈㅏㅇㅁㅕㄴ	=영면(永眠).
출산	ㅊㅜㄹㅅㅏㄴ	2. 만들어 내거나 생겨남. 또는 그 물건.
독감	ㄷㅗㄱㄱㅏㅁ	'독거 감방'을 줄여 이르는 말.
현실	ㅎㅕㄴㅅㅣㄹ	주체와 객체 사이의 상호 매개적·주체적 통일.
색스	ㅅㅏㅣㄱㅅㅡ	지붕의 슬레이트 끝을 자르는 공구. 한쪽 끝에 못 구멍을 만드는 돌기가 있다.
대응	ㄷㅏㅣㅇㅡㅇ	합동하는 두 도형의 서로 포개어지는 부분. 또는 닮은꼴인 두 도형에서 확대, 축소에 의하여 포개어지는 부분. ≒짝짐.
제복	ㅈㅓㅣㅂㅗㄱ	상기(喪期)가 다 지나서 상복을 벗음. ≒탈복(脫服).
감옥	ㄱㅏㅁㅇㅗㄱ	=반물집.
충분	ㅊㅜㅇㅂㅜㄴ	충의로 인하여 일어나는 분한 마음.
분출	ㅂㅜㄴㅊㅜㄹ	세차게 쏟아져 나옴.
괴짜	ㄱㅗㅣㅈㅈㅏ	2. 괴상한 물건.
분홍	ㅂㅜㄴㅎㅗㅇ	=무지개.
영상	ㅇㅕㅇㅅㅏㅇ	=영의정.
걸레	ㄱㅓㄹㄹㅓㅣ	2. =걸레부정.
인용	ㅇㅣㄴㅇㅛㅇ	인정하여 용납함.
목적	ㅁㅗㄱㅈㅓㄱ	아리스토텔레스의 형이상학에서, 사실이 존재하는 이유.
방송	ㅂㅏㅇㅅㅗㅇ	죄인을 감옥에서 나가도록 풀어 주던 일.
채널	ㅊㅏㅣㄴㅓㄹ	중앙 처리 장치 대신에 입출력 동작을 수행하는 장치.
방귀	ㅂㅏㅇㄱㅜㅣ	돌아가게 놓아둠.
문화	ㅁㅜㄴㅎㅗㅏ	문장에 관한 이야기.
반경	ㅂㅏㄴㄱㅕㅇ	'반지름'의 전 용어.
재킷	ㅈㅏㅣㅋㅣㅅ	보일러, 파이프 따위를 싸서 열의 방산(放散)이나 기관의 과열을 방지하는 피복물(被覆物).
형제	ㅎㅕㅇㅈㅓㅣ	=형법.
병태	ㅂㅕㅇㅌㅏㅣ	병든 탯덩이라는 뜻으로, 남을 욕하는 말.
대박	ㄷㅏㅣㅂㅏㄱ	1. 바다에서 쓰는 큰 배. ≒대선(大船). 2. 큰 물건을 비유적으로 이르는 말.
성적	ㅅㅓㅇㅈㅓㄱ	명성(名聲)과 공적(功績)을 아울러 이르는 말.
감염	ㄱㅏㅁㅇㅕㅁ	미생물이 동물이나 식물의 몸 안에 들어가 증식하는 일.
대상	ㄷㅏㅣㅅㅏㅇ	사막이나 초원과 같이 교통이 발달하지 않은 지방에서, 낙타나 말에 짐을 싣고 떼를 지어 먼 곳으로 다니면서 특산물을 교역하는 상인의 집단. ≒상대(商隊)·카라반.
송신	ㅅㅗㅇㅅㅣㄴ	1. 제사가 끝난 뒤에 신을 보내는 일. 2. 마마가 나은 지 12일 만에 짚으로 만든 말 모양의 두신(痘神)을 강남으로 보내는 일.
병력	ㅂㅕㅇㄹㅕㄱ	힘을 한데 모음.
양말	ㅇㅑㅇㅁㅏㄹ	=양초(糧草).
안전	ㅇㅏㄴㅈㅓㄴ	2. =눈앞.
문제	ㅁㅜㄴㅈㅓㅣ	=문하생(門下生).
남극	ㄴㅏㅁㄱㅡㄱ	지구의 자전축을 연장할 때, 천구와 마주치는 남쪽 점.
참견	ㅊㅏㅁㄱㅕㄴ	2. =참관.
연속	ㅇㅕㄴㅅㅗㄱ	함수 f(x)에서 마음대로 정한 오차 E에 대하여 a에 적당히 가까이 있는 모든 점 x의 함숫값이 언제나 f(a)에서 이미 정한 오차 E보다 가까이 있는 성질.
악화	ㅇㅏㄱㅎㅗㅏ	지금(地金)의 가격이 법정 가격보다도 낮은 화폐.
동공	ㄷㅗㅇㄱㅗㅇ	구리로 물건을 만들거나 세공하는 일. 또는 그 일을 직업으로 하는 사람.
작전	ㅈㅏㄱㅈㅓㄴ	조선 후기부터 일제 강점기에 걸쳐 소작료를 시가(時價)로 환산하여 납부하던 일. 또는 그런 화폐.
지원	ㅈㅣㅇㅜㅓㄴ	지극히 바람. 또는 그런 소원이나 염원.
분장	ㅂㅜㄴㅈㅏㅇ	갖가지 색깔로 화려하게 꾸민 담.
꼬박	ㄱㄱㅗㅂㅏㄱ	도자기를 빚는 데 쓰려고 이긴 질흙 한 덩이.
등록	ㄷㅡㅇㄹㅗㄱ	1. 전례(前例)를 적은 기록. 2. 베껴 적음.
삭제	ㅅㅏㄱㅈㅓㅣ	왕실에서 음력 초하룻날마다 조상에게 지내던 제사.
